grade,sourceChapter,sourceLesson,targetChapter,targetLesson,score,flags,questionCount,url
3,"Trắc nghiệm Chương 4: Cộng, trừ, nhân, chia trong phạm vi 100 000",Trắc nghiệm Luyện tập (trang 73),CH?A MAP ???C,CH?A MAP ???C,0,unmatched,8,https://vietjack.com/toan-3-cd/trac-nghiem-luyen-tap-trang-73.jsp
3,"Trắc nghiệm Chương 4: Cộng, trừ, nhân, chia trong phạm vi 100 000",Trắc nghiệm Luyện tập chung (trang 75),CH?A MAP ???C,CH?A MAP ???C,0,unmatched,8,https://vietjack.com/toan-3-cd/trac-nghiem-luyen-tap-chung-trang-75.jsp
3,"Trắc nghiệm Chương 4: Cộng, trừ, nhân, chia trong phạm vi 100 000",Trắc nghiệm Luyện tập chung (trang 81),CH?A MAP ???C,CH?A MAP ???C,0,unmatched,8,https://vietjack.com/toan-3-cd/trac-nghiem-luyen-tap-chung-trang-81.jsp
3,"Trắc nghiệm Chương 4: Cộng, trừ, nhân, chia trong phạm vi 100 000",Trắc nghiệm Luyện tập chung (trang 90),CH?A MAP ???C,CH?A MAP ???C,0,unmatched,8,https://vietjack.com/toan-3-cd/trac-nghiem-luyen-tap-chung-trang-90.jsp
3,"Trắc nghiệm Chương 4: Cộng, trừ, nhân, chia trong phạm vi 100 000",Trắc nghiệm Em ôn lại những gì đã học (trang 100),CH?A MAP ???C,CH?A MAP ???C,0,unmatched,8,https://vietjack.com/toan-3-cd/trac-nghiem-em-on-lai-nhung-gi-da-hoc-trang-100.jsp
3,"Trắc nghiệm Chương 4: Cộng, trừ, nhân, chia trong phạm vi 100 000",Trắc nghiệm Em vui học toán (trang 102),CH?A MAP ???C,CH?A MAP ???C,9,unmatched,8,https://vietjack.com/toan-3-cd/trac-nghiem-em-vui-hoc-toan-trang-102.jsp
3,"Trắc nghiệm Chương 4: Cộng, trừ, nhân, chia trong phạm vi 100 000",Trắc nghiệm Ôn tập về số và phép tính trong phạm vi 100 000,CH?A MAP ???C,CH?A MAP ???C,44,unmatched,8,https://vietjack.com/toan-3-cd/trac-nghiem-on-tap-ve-so-va-phep-tinh-trong-pham-vi-100-000.jsp
3,"Trắc nghiệm Chương 4: Cộng, trừ, nhân, chia trong phạm vi 100 000",Trắc nghiệm Ôn tập về số và phép tính trong phạm vi 100 000 (tiếp theo),Chủ đề 3: Các số trong phạm vi 100 000,5. Các số trong phạm vi 100 000 (tiếp theo),49,low_score,8,https://vietjack.com/toan-3-cd/trac-nghiem-on-tap-ve-so-va-phep-tinh-trong-pham-vi-100-000-tiep.jsp
3,"Trắc nghiệm Chương 4: Cộng, trừ, nhân, chia trong phạm vi 100 000",Trắc nghiệm Ôn tập về hình học và đo lường (trang 109),CH?A MAP ???C,CH?A MAP ???C,11,unmatched,8,https://vietjack.com/toan-3-cd/trac-nghiem-on-tap-ve-hinh-hoc-va-do-luong-trang-109.jsp
3,"Trắc nghiệm Chương 4: Cộng, trừ, nhân, chia trong phạm vi 100 000",Trắc nghiệm Ôn tập về một số yếu tố thống kê và xác suất,CH?A MAP ???C,CH?A MAP ???C,18,unmatched,8,https://vietjack.com/toan-3-cd/trac-nghiem-on-tap-ve-mot-so-yeu-to-thong-ke-va-xac-suat.jsp
3,"Trắc nghiệm Chương 4: Cộng, trừ, nhân, chia trong phạm vi 100 000",Trắc nghiệm Ôn tập chung (trang 113),CH?A MAP ???C,CH?A MAP ???C,0,unmatched,8,https://vietjack.com/toan-3-cd/trac-nghiem-on-tap-chung-trang-113.jsp
4,Trắc nghiệm Chủ đề 1: Số tự nhiên,Trắc nghiệm Ôn tập về hình học và đo lường,CH?A MAP ???C,CH?A MAP ???C,11,unmatched,13,https://vietjack.com/toan-4-cd/trac-nghiem-on-tap-ve-hinh-hoc-va-do-luong.jsp
4,Trắc nghiệm Chủ đề 1: Số tự nhiên,Trắc nghiệm Ôn tập về một số yếu tố thống kê và xác suất,CH?A MAP ???C,CH?A MAP ???C,17,unmatched,13,https://vietjack.com/toan-4-cd/trac-nghiem-on-tap-ve-mot-so-yeu-to-thong-ke-va-xac-suat.jsp
4,Trắc nghiệm Chủ đề 1: Số tự nhiên,Trắc nghiệm Luyện tập (trang 22),CH?A MAP ???C,CH?A MAP ???C,0,unmatched,13,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-22.jsp
4,Trắc nghiệm Chủ đề 1: Số tự nhiên,"Trắc nghiệm Luyện tập (trang 28, 29, 30)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,12,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-28-29-30.jsp
4,Trắc nghiệm Chủ đề 1: Số tự nhiên,Trắc nghiệm Luyện tập (trang 43),CH?A MAP ???C,CH?A MAP ???C,0,unmatched,11,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-43.jsp
4,Trắc nghiệm Chủ đề 1: Số tự nhiên,"Trắc nghiệm Luyện tập chung (trang 57, 58)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,11,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-chung-trang-57-58.jsp
4,Trắc nghiệm Chủ đề 1: Số tự nhiên,"Trắc nghiệm Em ôn lại những gì đã học (trang 59, 60)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,13,https://vietjack.com/toan-4-cd/trac-nghiem-em-on-lai-nhung-gi-da-hoc-trang-59.jsp
4,Trắc nghiệm Chủ đề 1: Số tự nhiên,"Trắc nghiệm Em vui học toán (trang 61, 62)",CH?A MAP ???C,CH?A MAP ???C,8,unmatched,13,https://vietjack.com/toan-4-cd/trac-nghiem-em-vui-hoc-toan-trang-61.jsp
4,Trắc nghiệm Chủ đề 2: Các phép tính với số tự nhiên,"Trắc nghiệm Luyện tập chung (trang 74, 75)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,10,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-chung-trang-74-75.jsp
4,Trắc nghiệm Chủ đề 2: Các phép tính với số tự nhiên,Trắc nghiệm Luyện tập (trang 80),CH?A MAP ???C,CH?A MAP ???C,0,unmatched,11,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-80.jsp
4,Trắc nghiệm Chủ đề 2: Các phép tính với số tự nhiên,Trắc nghiệm Luyện tập (trang 83),CH?A MAP ???C,CH?A MAP ???C,0,unmatched,12,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-83.jsp
4,Trắc nghiệm Chủ đề 2: Các phép tính với số tự nhiên,Trắc nghiệm Luyện tập chung (trang 86),CH?A MAP ???C,CH?A MAP ???C,0,unmatched,13,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-chung-trang-86.jsp
4,Trắc nghiệm Chủ đề 2: Các phép tính với số tự nhiên,"Trắc nghiệm Luyện tập (trang 93, 94)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,12,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-93-94.jsp
4,Trắc nghiệm Chủ đề 2: Các phép tính với số tự nhiên,Trắc nghiệm Luyện tập (trang 97),CH?A MAP ???C,CH?A MAP ???C,0,unmatched,12,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-97.jsp
4,Trắc nghiệm Chủ đề 2: Các phép tính với số tự nhiên,"Trắc nghiệm Luyện tập (trang 100, 101)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,13,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-100-101.jsp
4,Trắc nghiệm Chủ đề 2: Các phép tính với số tự nhiên,"Trắc nghiệm Luyện tập chung (trang 102, 103)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,14,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-chung-trang-102-103.jsp
4,Trắc nghiệm Chủ đề 2: Các phép tính với số tự nhiên,"Trắc nghiệm Luyện tập (trang 106, 107)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,11,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-106-107.jsp
4,Trắc nghiệm Chủ đề 2: Các phép tính với số tự nhiên,"Trắc nghiệm Em ôn lại những gì đã học (trang 111, 112)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,10,https://vietjack.com/toan-4-cd/trac-nghiem-em-on-lai-nhung-gi-da-hoc-trang-111.jsp
4,Trắc nghiệm Chủ đề 2: Các phép tính với số tự nhiên,Trắc nghiệm Em vui học toán (trang 113),CH?A MAP ???C,CH?A MAP ???C,8,unmatched,11,https://vietjack.com/toan-4-cd/trac-nghiem-em-vui-hoc-toan-trang-113.jsp
4,Trắc nghiệm Chủ đề 2: Các phép tính với số tự nhiên,"Trắc nghiệm Ôn tập chung (trang 116, 117, 118)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,11,https://vietjack.com/toan-4-cd/trac-nghiem-on-tap-chung-trang-116.jsp
4,Trắc nghiệm Chủ đề 3: Phân số,"Trắc nghiệm Luyện tập (trang 11, 12)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,12,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-11-12.jsp
4,Trắc nghiệm Chủ đề 3: Phân số,"Trắc nghiệm Luyện tập (trang 26, 27)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,12,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-26-27.jsp
4,Trắc nghiệm Chủ đề 3: Phân số,"Trắc nghiệm Luyện tập chung (trang 28, 29)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,12,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-chung-trang-28-29.jsp
4,Trắc nghiệm Chủ đề 3: Phân số,"Trắc nghiệm Luyện tập chung (trang 40, 41)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,12,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-chung-trang-40-41.jsp
4,Trắc nghiệm Chủ đề 3: Phân số,"Trắc nghiệm Em ôn lại những gì đã học (trang 42, 43)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,11,https://vietjack.com/toan-4-cd/trac-nghiem-em-on-lai-nhung-gi-da-hoc-trang-42.jsp
4,Trắc nghiệm Chủ đề 3: Phân số,"Trắc nghiệm Em vui học toán (trang 44, 45, 46)",CH?A MAP ???C,CH?A MAP ???C,8,unmatched,11,https://vietjack.com/toan-4-cd/trac-nghiem-em-vui-hoc-toan-trang-44.jsp
4,Trắc nghiệm Chủ đề 4: Các phép tính với phân số,Trắc nghiệm Luyện tập (trang 52),CH?A MAP ???C,CH?A MAP ???C,0,unmatched,12,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-52.jsp
4,Trắc nghiệm Chủ đề 4: Các phép tính với phân số,"Trắc nghiệm Luyện tập (trang 57, 58)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,12,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-57-58.jsp
4,Trắc nghiệm Chủ đề 4: Các phép tính với phân số,"Trắc nghiệm Luyện tập chung (trang 59, 60)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,13,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-chung-trang-59-60.jsp
4,Trắc nghiệm Chủ đề 4: Các phép tính với phân số,"Trắc nghiệm Luyện tập (trang 63, 64)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,12,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-63-64.jsp
4,Trắc nghiệm Chủ đề 4: Các phép tính với phân số,"Trắc nghiệm Luyện tập (trang 68, 69)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,12,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-68-69.jsp
4,Trắc nghiệm Chủ đề 4: Các phép tính với phân số,"Trắc nghiệm Luyện tập (trang 72, 73)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,13,https://vietjack.com/toan-4-cd/trac-nghiem-luyen-tap-trang-72-73.jsp
4,Trắc nghiệm Chủ đề 4: Các phép tính với phân số,"Trắc nghiệm Em ôn lại những gì đã học (trang 85, 86)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,10,https://vietjack.com/toan-4-cd/trac-nghiem-em-on-lai-nhung-gi-da-hoc-trang-85.jsp
4,Trắc nghiệm Chủ đề 4: Các phép tính với phân số,"Trắc nghiệm Em vui học toán (trang 87, 88)",CH?A MAP ???C,CH?A MAP ???C,8,unmatched,13,https://vietjack.com/toan-4-cd/trac-nghiem-em-vui-hoc-toan-trang-87.jsp
4,Trắc nghiệm Chủ đề 4: Các phép tính với phân số,Trắc nghiệm Ôn tập về số tự nhiên và các phép tính với số tự nhiên,CH?A MAP ???C,CH?A MAP ???C,40,unmatched,12,https://vietjack.com/toan-4-cd/trac-nghiem-on-tap-ve-so-tu-nhien-va-cac-phep-tinh.jsp
4,Trắc nghiệm Chủ đề 4: Các phép tính với phân số,Trắc nghiệm Toán lớp 4 Ôn tập về phân số với các phép tính với phân số,CH?A MAP ???C,CH?A MAP ???C,44,unmatched,12,https://vietjack.com/toan-4-cd/trac-nghiem-on-tap-ve-phan-so-va-cac-phep-tinh-voi-phan-so.jsp
4,Trắc nghiệm Chủ đề 4: Các phép tính với phân số,Trắc nghiệm Ôn tập về hình học và đo lường,CH?A MAP ???C,CH?A MAP ???C,11,unmatched,11,https://vietjack.com/toan-4-cd/trac-nghiem-on-tap-ve-hinh-hoc-va-do-luong-1.jsp
4,Trắc nghiệm Chủ đề 4: Các phép tính với phân số,Trắc nghiệm Ôn tập về một số yếu tố thống kê và xác suất,CH?A MAP ???C,CH?A MAP ???C,17,unmatched,10,https://vietjack.com/toan-4-cd/trac-nghiem-on-tap-ve-mot-so-yeu-to-thong-ke-va-xac-suat-1.jsp
4,Trắc nghiệm Chủ đề 4: Các phép tính với phân số,"Trắc nghiệm Ôn tập chung (trang 99, 100, 101, 102)",CH?A MAP ???C,CH?A MAP ???C,0,unmatched,11,https://vietjack.com/toan-4-cd/trac-nghiem-on-tap-chung-trang-99.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Ôn tập số tự nhiên,CH?A MAP ???C,CH?A MAP ???C,27,unmatched,8,https://vietjack.com/toan-5-kn/trac-nghiem-bai-1-on-tap-so-tu-nhien.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Ôn tập các phép tính với số tự nhiên,CH?A MAP ???C,CH?A MAP ???C,40,unmatched,5,https://vietjack.com/toan-5-kn/trac-nghiem-bai-2-on-tap-cac-phep-tinh-voi-so-tu-nhien.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Ôn tập phân số,CH?A MAP ???C,CH?A MAP ???C,40,unmatched,9,https://vietjack.com/toan-5-kn/trac-nghiem-bai-3-on-tap-phan-so.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Phân số thập phân,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",12. Bài 12. Phân số thập phân,92,,8,https://vietjack.com/toan-5-kn/trac-nghiem-bai-4-phan-so-thap-phan.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Ôn tập các phép tính với phân số,CH?A MAP ???C,CH?A MAP ???C,44,unmatched,5,https://vietjack.com/toan-5-kn/trac-nghiem-bai-5-on-tap-cac-phep-tinh-voi-phan-so.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),"Trắc nghiệm Cộng, trừ hai phân số khác mẫu số",CH?A MAP ???C,CH?A MAP ???C,24,unmatched,6,https://vietjack.com/toan-5-kn/trac-nghiem-bai-6-cong-tru-hai-phan-so-khac-mau-so.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Hỗn số,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",11. Bài 11. Hỗn số,92,,7,https://vietjack.com/toan-5-kn/trac-nghiem-bai-7-hon-so.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Ôn tập hình học và đo lường,CH?A MAP ???C,CH?A MAP ???C,40,unmatched,6,https://vietjack.com/toan-5-kn/trac-nghiem-bai-8-on-tap-hinh-hoc-va-do-luong.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Bài tập tổng hợp Ôn tập và bổ sung,CH?A MAP ???C,CH?A MAP ???C,17,unmatched,18,https://vietjack.com/toan-5-kn/trac-nghiem-bai-9-luyen-tap-chung.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Khái niệm số thập phân,CH?A MAP ???C,CH?A MAP ???C,40,unmatched,11,https://vietjack.com/toan-5-kn/trac-nghiem-bai-10-khai-niem-so-thap-phan.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm So sánh các số thập phân,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",18. Bài 18. So sánh các số thập phân,92,,9,https://vietjack.com/toan-5-kn/trac-nghiem-bai-11-so-sanh-cac-so-thap-phan.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Viết số đo đại lượng dưới dạng số thập phân,Chủ đề 2. Các phép tính với số thập phân,14. Bài 38. Viết các số đo đại lượng dưới dạng số thập phân,60,low_score,4,https://vietjack.com/toan-5-kn/trac-nghiem-bai-12-viet-so-do-dai-luong-duoi-dang-so-thap-phan.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Làm tròn số thập phân,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",19. Bài 19. Làm tròn số thập phân,92,,7,https://vietjack.com/toan-5-kn/trac-nghiem-bai-13-lam-tron-so-thap-phan.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Bài tập tổng hợp Số thập phân,CH?A MAP ???C,CH?A MAP ???C,40,unmatched,4,https://vietjack.com/toan-5-kn/trac-nghiem-bai-14-luyen-tap-chung.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Ki-lô-mét vuông. Héc-ta,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",22. Bài 22. Ki-lô-mét vuông,46,low_score,7,https://vietjack.com/toan-5-kn/trac-nghiem-bai-15-ki-lo-met-vuong-hec-ta.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Các đơn vị đo diện tích,CH?A MAP ???C,CH?A MAP ???C,18,unmatched,1,https://vietjack.com/toan-5-kn/trac-nghiem-bai-16-cac-don-vi-do-dien-tich.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Thực hành và trải nghiệm với một số đơn vị đo đại lượng,CH?A MAP ???C,CH?A MAP ???C,21,unmatched,3,https://vietjack.com/toan-5-kn/trac-nghiem-bai-17-thuc-hanh-va-trai-nghiem-voi-mot-so-don-vi.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Bài tập tổng hợp Một số đơn vị đo diện tích,CH?A MAP ???C,CH?A MAP ???C,16,unmatched,4,https://vietjack.com/toan-5-kn/trac-nghiem-bai-18-luyen-tap-chung.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Phép cộng số thập phân,Chủ đề 2. Các phép tính với số thập phân,1. Bài 25. Cộng các số thập phân,46,low_score|ambiguous_match,5,https://vietjack.com/toan-5-kn/trac-nghiem-bai-19-phep-cong-so-thap-phan.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Phép trừ số thập phân,Chủ đề 2. Các phép tính với số thập phân,2. Bài 26. Trừ các số thập phân,46,low_score|ambiguous_match,5,https://vietjack.com/toan-5-kn/trac-nghiem-bai-20-phep-tru-so-thap-phan.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Bài tập tổng hợp Các phép tính với số thập phân,CH?A MAP ???C,CH?A MAP ???C,43,unmatched,3,https://vietjack.com/toan-5-kn/trac-nghiem-bai-24-luyen-tap-chung.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),"Trắc nghiệm Thực hành và trải nghiệm đo, vẽ, lắp ghép, tạo hình",CH?A MAP ???C,CH?A MAP ???C,17,unmatched,2,https://vietjack.com/toan-5-kn/trac-nghiem-bai-28-thuc-hanh-va-trai-nghiem-do-ve-lap-ghep.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 1 (có lời giải),Trắc nghiệm Bài tập tổng hợp Một số hình phẳng. Chu vi và diện tích,CH?A MAP ???C,CH?A MAP ???C,25,unmatched,4,https://vietjack.com/toan-5-kn/trac-nghiem-bai-29-luyen-tap-chung.jsp
5,Trắc nghiệm Chủ đề 6: Ôn tập học kì 1,Trắc nghiệm Ôn tập số thập phân,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",12. Bài 12. Phân số thập phân,60,low_score|ambiguous_match,7,https://vietjack.com/toan-5-kn/trac-nghiem-bai-30-on-tap-so-thap-phan.jsp
5,Trắc nghiệm Chủ đề 6: Ôn tập học kì 1,Trắc nghiệm Ôn tập các phép tính với số thập phân,Chủ đề 2. Các phép tính với số thập phân,1. Bài 25. Cộng các số thập phân,51,low_score|ambiguous_match,6,https://vietjack.com/toan-5-kn/trac-nghiem-bai-31-on-tap-cac-phep-tinh-voi-so-thap-phan.jsp
5,Trắc nghiệm Chủ đề 6: Ôn tập học kì 1,Trắc nghiệm Ôn tập một số hình phẳng,CH?A MAP ???C,CH?A MAP ???C,18,unmatched,4,https://vietjack.com/toan-5-kn/trac-nghiem-bai-32-on-tap-mot-so-hinh-phang.jsp
5,Trắc nghiệm Chủ đề 6: Ôn tập học kì 1,"Trắc nghiệm Ôn tập diện tích, chu vi một số hình phẳng",CH?A MAP ???C,CH?A MAP ???C,24,unmatched,6,https://vietjack.com/toan-5-kn/trac-nghiem-bai-33-on-tap-dien-tich-chu-vi-mot-so-hinh-phang.jsp
5,Trắc nghiệm Chủ đề 6: Ôn tập học kì 1,Trắc nghiệm Ôn tập đo lường,CH?A MAP ???C,CH?A MAP ???C,20,unmatched,4,https://vietjack.com/toan-5-kn/trac-nghiem-bai-34-on-tap-do-luong.jsp
5,Trắc nghiệm Chủ đề 6: Ôn tập học kì 1,Trắc nghiệm Ôn tập chung học kì 1,CH?A MAP ???C,CH?A MAP ???C,0,unmatched,7,https://vietjack.com/toan-5-kn/trac-nghiem-bai-35-on-tap-chung.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 2 (có lời giải),Trắc nghiệm Tỉ số,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",6. Bài 6. Giới thiệu về tỉ số,92,ambiguous_match,11,https://vietjack.com/toan-5-kn/trac-nghiem-bai-36-ti-so-ti-so-phan-tram.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 2 (có lời giải),Trắc nghiệm Tỉ lệ bản đồ và ứng dụng,CH?A MAP ???C,CH?A MAP ???C,36,unmatched,11,https://vietjack.com/toan-5-kn/trac-nghiem-bai-37-ti-le-ban-do-va-ung-dung.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 2 (có lời giải),Trắc nghiệm Tìm hai số khi biết tổng và tỉ số của hai số đó,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",7. Bài 7. Tìm hai số khi biết tổng và tỉ số của hai số đó,92,,11,https://vietjack.com/toan-5-kn/trac-nghiem-bai-38-tim-hai-so-khi-biet-tong-va-ti-so.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 2 (có lời giải),Trắc nghiệm Tìm hai số khi biết hiệu và tỉ số của hai số đó,"Chủ đề 1. Ôn tập và bổ sung về số tự nhiên, phân số. Số thập phân",8. Bài 8. Tìm hai số khi biết hiệu và tỉ số của hai số đó,92,,11,https://vietjack.com/toan-5-kn/trac-nghiem-bai-39-tim-hai-so-khi-biet-hieu-va-ti-so.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 2 (có lời giải),Trắc nghiệm Tìm tỉ số phần trăm của hai số,Chủ đề 2. Các phép tính với số thập phân,17. Bài 41. Tìm tỉ số phần trăm của hai số,92,,11,https://vietjack.com/toan-5-kn/trac-nghiem-bai-40-tim-ti-so-phan-tram-cua-hai-so.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 2 (có lời giải),Trắc nghiệm Tìm giá trị phần trăm của một số,Chủ đề 2. Các phép tính với số thập phân,18. Bài 42. Tìm giá trị phần trăm của một số cho trước,92,,11,https://vietjack.com/toan-5-kn/trac-nghiem-bai-41-tim-gia-tri-phan-tram-cua-mot-so.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 2 (có lời giải),Trắc nghiệm Máy tính cầm tay,Chủ đề 2. Các phép tính với số thập phân,20. Bài 44. Sử dụng máy tính cầm tay,92,,10,https://vietjack.com/toan-5-kn/trac-nghiem-bai-42-may-tinh-cam-tay.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 2 (có lời giải),Trắc nghiệm Bài toán giải bằng bốn bước tính,CH?A MAP ???C,CH?A MAP ???C,7,unmatched,7,https://vietjack.com/toan-5-kn/trac-nghiem-bai-toan-giai-bang-bon-buoc-tinh.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 2 (có lời giải),Trắc nghiệm Tỉ số phần trăm,Chủ đề 2. Các phép tính với số thập phân,16. Bài 40. Tỉ số phần trăm,92,ambiguous_match,8,https://vietjack.com/toan-5-kn/trac-nghiem-ti-so-phan-tram.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 2 (có lời giải),Trắc nghiệm Bài tập tổng hợp Tỉ số và các bài toán liên quan,CH?A MAP ???C,CH?A MAP ???C,21,unmatched,11,https://vietjack.com/toan-5-kn/trac-nghiem-bai-44-luyen-tap-chung.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 2 (có lời giải),Trắc nghiệm Thực hành và trải nghiệm sử dụng máy tính cầm tay,CH?A MAP ???C,CH?A MAP ???C,37,unmatched,10,https://vietjack.com/toan-5-kn/trac-nghiem-bai-43-thuc-hanh-va-trai-nghiem-su-dung-may-tinh.jsp
5,500 Bài tập trắc nghiệm Toán lớp 5 Cánh diều Học kì 2 (có lời giải),Trắc nghiệm Thể tích của một hình,Chủ đề 3. Hình học và đo lường,13. Bài 62. Thể tích của một hình,92,,12,https://vietjack.com/toan-5-kn/trac-nghiem-bai-45-the-tich-cua-mot-hinh.jsp
